ID,books_count,original_publication_year,language_code,average_rating,cluster,authors,title,PCA1,PCA2
4109,31,276,3,4.26,0,Robert Muchamore,"Class A (Cherub, #2)",-77.68532987,16.41107574
4110,26,271,16,4.28,0,Jan Karon,"A New Song (Mitford Years, #5)",-82.04069741,10.75729023
4111,36,277,3,3.87,0,Charles Stross,Accelerando (Singularity),-72.84698323,18.0206862
4112,40,277,4,4.21,0,Darren Shan,"Lord Loss (The Demonata, #1)",-68.87844305,18.50859931
4113,101,267,4,4.05,0,"Henning Mankell, Steven T. Murray","Sidetracked (Kurt Wallander, #5)",-7.110564836,16.11498091
4114,30,270,3,3.93,0,Billie Letts,The Honk and Holler Opening Soon,-77.93698371,10.33369759
4115,50,267,16,3.83,0,Dean Koontz,Strange Highways,-57.73045137,9.750553103
4116,61,259,4,4.12,0,Jeanette Winterson,The Passion,-45.81705978,3.238771525
4117,29,276,4,3.9,0,Cynthia Kadohata,Kira-Kira,-79.67083257,16.1585172
4118,26,278,3,4.07,0,Jasper Fforde,"The Fourth Bear (Nursery Crime, #2)",-82.8939572,17.7786002
4119,67,248,4,4.03,0,"Michel Foucault, Robert Hurley","The History of Sexuality, Volume 1: An Introduction",-38.50505503,-6.936273354
4120,20,278,4,4.26,0,Brad Thor,"Takedown (Scot Harvath, #5)",-88.84891454,17.03216912
4121,547,140,4,3.78,4,Jules Verne,"From the Earth to the Moon (Extraordinary Voyages, #4)",451.1555146,-54.85834595
4122,33,275,3,4.02,0,"Tim LaHaye, Jerry B. Jenkins","Armageddon: The Cosmic Battle of the Ages (Left Behind, #11)",-75.57716121,15.66566871
4123,39,260,16,3.99,0,Thomas  Moore,Care of the Soul: A Guide for Cultivating Depth and Sacredness in Everyday Life,-67.78221657,1.446353709
4124,39,279,4,4,0,Jasper Fforde,"First Among Sequels (Thursday Next, #5)",-70.11766407,20.36987913
4125,17,274,2,3.89,0,Laurie Notaro,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,-91.33048945,12.70412078
4126,25,278,3,3.81,0,Ross King,The Judgment of Paris: The Revolutionary Decade That Gave the World Impressionism,-83.88628461,17.65521994
4127,63,256,3,3.8,0,Dean Koontz,Darkfall,-43.46116148,0.514473712
4128,64,261,4,4.11,0,Elizabeth  George,"Well-Schooled in Murder (Inspector Lynley, #3)",-43.08689457,5.593758066
4129,41,265,4,4.3,0,Judith McNaught,"Perfect (Second Opportunities, #2)",-66.40476578,6.723990404
4130,78,275,16,4.04,0,Lian Hearn,"Brilliance of the Moon (Tales of the Otori, #3)",-30.9321954,21.14544776
4131,65,275,4,3.58,0,David Nicholls,Starter for Ten,-43.82271853,19.61001084
4132,271,121,16,4.01,2,"Alexandre Dumas, David Coward, Auguste Maquet","Twenty Years After (The D'Artagnan Romances, #2)",179.6020311,-107.8507393
4133,54,261,4,3.99,0,Paul Auster,Moon Palace,-53.01039483,4.359407242
4134,20,266,3,4.09,0,"Margaret Weis, Tracy Hickman","The Seventh Gate (The Death Gate Cycle, #7)",-87.36673138,5.129942614
4135,24,266,4,4.2,0,Mike Mignola,"Hellboy, Vol. 2: Wake the Devil (Hellboy, #2)",-83.39817023,5.617906575
4136,68,272,16,3.72,0,Michel Faber,Under the Skin,-40.48534383,16.93413447
4137,32,238,4,4.14,0,Dorothy Gilman,The Unexpected Mrs. Pollifax  (Mrs. Pollifax #1),-72.00290896,-21.17997403
4138,28,277,4,3.65,0,Karen Miller,"The Innocent Mage (Kingmaker, Kingbreaker, #1)",-80.78660542,17.02747029
4139,87,250,7,4.16,0,"Christiane F., Kai Hermann, Horst Rieck",Wir Kinder vom Bahnhof Zoo,-18.90743341,-2.500164251
4140,54,249,4,4.16,0,Carl Sagan,Dragons of Eden: Speculations on the Evolution of Human Intelligence,-51.52907597,-7.548657088
4141,52,277,4,3.9,0,Sue Grafton,"S is for Silence (Kinsey Millhone, #19)",-56.97020133,19.98992067
4142,24,277,4,4.24,0,Robert Muchamore,"Maximum Security (Cherub, #3)",-84.7560637,16.53358892
4143,53,239,6,4.19,0,Leo Lionni,Frédéric,-51.28865111,-17.6069824
4144,37,237,4,4.27,0,"Flannery O'Connor, Robert Fitzgerald",Everything That Rises Must Converge: Stories,-66.91772069,-21.55514965
4145,23,280,4,4.2,0,Sherrilyn Kenyon,"Dream Chaser (Dark-Hunter #13, Dream-Hunter #3)",-86.11874476,19.38716671
4146,68,268,3,3.69,0,Hugh Laurie,The Gun Seller,-39.98073021,13.03971345
4147,22,215,4,4.2,0,"R.K. Narayan, Jhumpa Lahiri",Malgudi Days,-79.08720145,-45.23808258
4148,51,278,4,3.53,0,Anne Tyler,Digging to America,-58.08596324,20.85890029
4149,30,266,16,3.95,0,Brian Jacques,"The Bellmaker (Redwall, #7)",-77.45404018,6.289436309
4150,81,210,4,4.36,0,P.G. Wodehouse,"The Code of the Woosters (Jeeves, #7)",-19.92127731,-42.91696939
4151,54,233,2,3.82,0,V.S. Naipaul,A House for Mr Biswas,-49.55226591,-23.4144256
4152,181,73,4,3.75,2,"John Locke, C.B. Macpherson",Second Treatise of Government,96.2257909,-166.5230331
4153,40,258,4,4.31,0,"Martin Luther King Jr., Clayborne Carson","The Autobiography of Martin Luther King, Jr.",-66.5330061,-0.345798479
4154,61,274,3,3.92,0,"Mineko Iwasaki, Rande Brown","Geisha, a Life",-47.6678762,18.12961184
4155,45,233,4,4.37,0,A.W. Tozer,The Knowledge of the Holy,-58.48514273,-24.53701213
4156,59,272,4,4.05,0,"Sergei Lukyanenko, Andrew Bromfield",Day Watch (Watch #2),-49.40653453,15.89227384
4157,49,275,16,3.88,0,Douglas Preston,The Codex,-59.71036329,17.56578881
4158,64,262,3,3.89,0,Michael Cunningham,A Home at the End of the World,-43.20948575,6.591904925
4159,19,261,3,4.21,0,Mercedes Lackey,Magic's Pawn (Valdemar: Last Herald-Mage #1),-87.7418708,0.044800539
4160,21,268,4,4.22,0,George Saunders,CivilWarLand in Bad Decline,-86.62211447,7.232260073
4161,18,273,3,3.97,0,Caroline Myss,Sacred Contracts: Awakening Your Divine Potential,-90.21553439,11.82944261
4162,25,16,4,4.1,0,"Plato, G.M.A. Grube, John M. Cooper","Five Dialogues: Euthyphro, Apology, Crito, Meno, Phaedo",-51.54467755,-242.3425242
4163,182,160,4,4.22,2,Oscar Wilde,The Happy Prince,86.47842507,-80.0665053
4164,12,272,16,4.61,0,Gordon B. Hinckley,Standing for Something: 10 Neglected Virtues That Will Heal Our Hearts and Homes,-96.05708771,10.02142455
4165,55,275,4,4.17,0,Daniel Silva,"A Death in Vienna (Gabriel Allon, #4)",-53.74628354,18.37550306
4166,54,256,4,3.9,0,Robert Ludlum,The Aquitaine Progression,-52.39316397,-0.602250673
4167,185,193,4,4.15,2,John Galsworthy,"The Forsyte Saga (The Forsyte Chronicles, #1-3)",85.38181533,-46.94910306
4168,48,271,4,3.92,0,Sue Grafton,"O is for Outlaw (Kinsey Millhone, #15)",-60.19894046,13.54215193
4169,85,275,4,3.91,0,"Jostein Gaarder, James Anderson",The Orange Girl,-23.97572623,22.07869259
4170,66,254,4,3.78,0,"Leigh Nichols, Dean Koontz",The House of Thunder,-40.23805053,-1.105642448
4171,130,223,4,3.92,0,Daphne du Maurier,My Cousin Rachel,27.09918881,-23.96806078
4172,40,278,4,3.29,0,Gary Shteyngart,Absurdistan,-69.00180368,19.50113826
4173,22,273,4,4.12,0,George Carlin,Napalm & Silly Putty,-86.24697688,12.31739773
4174,19,264,4,4.73,0,Bill Watterson,The Indispensable Calvin and Hobbes,-88.1130851,3.015929608
4175,28,275,4,3.76,0,Firoozeh Dumas,Funny in Farsi: A Memoir of Growing Up Iranian in America,-80.53972639,15.04277485
4176,25,260,16,4.01,0,John P. Kotter,Leading Change,-81.67513408,-0.281779005
4177,56,272,4,4.3,0,"J.D. Robb, Susan Ericksen","Witness in Death (In Death, #10)",-52.38361068,15.52190537
4178,64,222,4,4.16,0,Georgette Heyer,The Grand Sophy,-38.27256247,-33.10733992
4179,102,216,3,4.18,0,Friedrich A. Hayek,The Road to Serfdom,0.178278737,-34.36496112
4180,42,279,3,3.86,0,Diana Gabaldon,"Lord John and the Brotherhood of the Blade  (Lord John Grey, #2)",-67.13976466,20.74598594
4181,33,251,4,4.07,0,Norman Mailer,The Executioner's Song,-72.61533034,-8.156158505
4182,50,253,1,3.91,0,Toni Morrison,Tar Baby,-55.9897359,-4.055722526
4183,45,219,3,3.96,0,William Pène du Bois,The Twenty-One Balloons,-56.75604863,-38.4238567
4184,38,260,3,4.18,0,Donald A. Norman,The Design of Everyday Things,-68.76375225,1.397788576
4185,23,267,4,3.98,0,Margaret Peterson Haddix,Running Out of Time,-84.51394581,6.486853037
4186,39,260,4,4.33,0,Judith McNaught,"Something Wonderful (Sequels, #2)",-67.7722481,1.515430489
4187,58,273,4,4.08,0,Debbie Macomber,"16 Lighthouse Road (Cedar Cove, #1)",-50.52233291,16.76116504
4188,54,270,16,3.8,0,Tom Wolfe,A Man in Full,-54.13137774,13.22131736
4189,20,272,3,4.16,0,Joanna Weaver,Having a Mary Heart in a Martha World: Finding Intimacy With God in the Busyness of Life,-88.10740495,11.08394051
4190,37,279,16,3.71,0,Gemma Malley,"The Declaration (The Declaration, #1)",-72.11233935,20.05391582
4191,52,267,4,3.86,0,Richard Ford,Independence Day,-55.73575239,10.06657389
4192,14,277,16,3.71,0,Obert Skye,"Leven Thumps and the Gateway to Foo (Leven Thumps, #1)",-94.68952605,15.23017679
4193,46,242,16,3.95,0,Beverly Cleary,"Runaway Ralph (Ralph S. Mouse, #2)",-58.61375355,-15.55161343
4194,29,274,16,4.17,0,Ted Dekker,Blink,-79.43396761,14.10463444
4195,9,264,4,4.51,0,Stephen E. Robinson,Believing Christ: The Parable of the Bicycle and Other Good News,-98.03657624,1.781600892
4196,64,271,4,4.28,0,Simon Singh,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,-44.32135537,15.51707611
4197,29,278,4,3.7,0,Karen Chance,"Touch the Dark (Cassandra Palmer, #1)",-79.91770339,18.14323253
4198,38,261,4,3.89,0,Dan Simmons,Carrion Comfort,-68.88800363,2.384425587
4199,38,272,4,4.15,0,Karen Marie Moning,"The Highlander's Touch (Highlander, #3)",-70.24591716,13.3000593
4200,33,274,4,3.59,0,Avi,"The Cross of Lead (Crispin, #1)",-75.45451076,14.66766554
4201,18,258,3,3.93,0,Piers Anthony,"Wielding a Red Sword (Incarnations of Immortality, #4)",-88.3638628,-3.055581985
4202,53,265,16,3.82,0,Jeffrey Archer,Honor Among Thieves,-54.50650804,8.136197395
4203,239,44,1,4.25,2,"John Foxe, W. Grinton Berry",Foxe's Book of Martyrs,157.3645015,-188.1241983
4204,28,275,4,4.06,0,Rachel Gibson,"See Jane Score (Chinooks Hockey Team, #2)",-80.53975375,15.04270853
4205,17,259,3,3.84,0,Michael Dorris,A Yellow Raft in Blue Water,-89.47965024,-2.186664261
4206,29,250,3,4.03,0,Robert Lynn Asprin,"Another Fine Myth (Myth Adventures, #1)",-76.46045336,-9.636473504
4207,65,268,4,4.09,0,Tess Gerritsen,Harvest,-42.95865333,12.66354916
4208,13,279,4,4.08,0,Mark Bittman,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,-95.91880049,17.16048033
4209,69,275,4,3.99,0,Nora Roberts,Birthright,-39.85335144,20.10367114
4210,11,276,4,4.41,0,James L. Ferrell,The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,-97.53319923,13.93652522
4211,43,260,4,3.92,0,Mark Kurlansky,Cod: A Biography of the Fish that Changed the World,-63.80280623,2.009272068
4212,68,235,4,3.85,0,"Betty Friedan, Anna Quindlen",The Feminine Mystique,-35.9079086,-19.71315814
4213,96,210,4,3.72,0,"Graham Greene, J.M. Coetzee",Brighton Rock,-5.035952145,-41.06526187
4214,30,260,4,3.7,0,Neal Stephenson,Zodiac,-76.70335073,0.404630146
4215,212,200,4,3.77,2,Agatha Christie,"The Mystery of the Blue Train (Hercule Poirot, #6)",111.3112185,-36.66985127
4216,25,272,4,4.11,0,George Saunders,Pastoralia,-83.14647808,11.69537758
4217,25,279,4,4.27,0,"Robert Kirkman, Charlie Adlard, Cliff Rathburn","The Walking Dead, Vol. 07: The Calm Before",-84.01060438,18.64169115
4218,21,224,16,4.24,0,H.A. Rey,Curious George Rides a Bike,-81.20055646,-36.49966104
4219,22,230,3,3.98,0,Robert A. Heinlein,Methuselah's Children,-80.93801604,-30.34723784
4220,11,272,4,4.33,0,"Garth Ennis, Steve Dillon, John McCrea","Preacher, Volume 8: All Hell's a-Coming",-97.03941382,9.967200653
4221,42,273,4,3.96,0,David Colbert,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",-66.39993989,14.7861878
4222,23,275,3,4.26,0,Peter H. Reynolds,The Dot,-85.5006943,14.4312383
4223,43,257,4,3.82,0,Clive Barker,The Damnation Game,-63.43246352,-0.967712512
4224,85,272,6,3.76,0,"Milan Kundera, Linda Asher",Ignorance,-23.60704554,19.09019374
4225,25,278,4,3.81,0,Kate Brian,"Private (Private, #1)",-83.8871179,17.64945728
4226,52,279,4,3.81,0,Danielle Steel,Sisters,-57.21708219,21.97461169
4227,57,262,3,3.41,0,"William Gibson, Bruce Sterling",The Difference Engine ,-50.15589981,5.727946892
4228,13,271,16,4.3,0,"Garth Ennis, Steve Dillon","Preacher, Volume 7: Salvation",-94.94126379,9.15259525
4229,24,275,3,4.15,0,R.A. Salvatore,"The Lone Drow (Forgotten Realms: Hunter's Blades, #2; Legend of Drizzt, #15)",-84.50833314,14.55470035
4230,171,226,6,3.62,0,Fran?oise Sagan,Bonjour tristesse,67.41361192,-15.94156596
4231,158,119,4,4.07,2,Edgar Allan Poe,The Black Cat,67.72323759,-123.7147358
4232,15,256,4,4.12,0,John Steakley,Armor,-91.09487771,-5.41637098
4233,92,245,4,4.35,0,"Astrid Lindgren, Ilon Wikland, Jill M. Morgan",The Brothers Lionheart,-13.32597262,-6.827407404
4234,57,271,2,4.3,0,"J.D. Robb, Susan Ericksen","Loyalty in Death (In Death, #9)",-51.26614845,14.66453286
4235,51,274,4,3.91,0,Sue Grafton,"Q is for Quarry (Kinsey Millhone, #17)",-57.59221978,16.88947403
4236,50,263,4,3.69,0,"Jacqueline Wilson, Nick Sharratt",The Story of Tracy Beaker,-57.22666101,5.850393747
4237,28,276,3,4.25,0,Evan Wright,"Generation Kill: Devil Dogs, Iceman, Captain America, and the New Face of American War",-80.66238231,16.04076475
4238,62,256,4,3.81,0,"Leigh Nichols, Dean Koontz",The Servants of Twilight,-44.4543468,0.385271104
4239,66,280,4,4.17,0,Daniel Silva,"Moscow Rules (Gabriel Allon, #8)",-43.44764387,24.69499596
4240,38,271,3,3.78,0,Patricia Gaffney,The Saving Graces,-70.1216056,12.31356819
4241,63,268,4,3.99,0,Harlan Coben,Fade Away (Myron Bolitar #3),-44.94334645,12.4166958
4242,43,274,16,4.22,0,Darren Shan,"Sons of Destiny (Cirque Du Freak, #12)",-65.54105649,15.83275168
4243,25,251,4,4.2,0,Peter Shaffer,Amadeus,-80.55415116,-9.143689126
4244,17,272,3,4.28,0,R.A. Salvatore,"The Icewind Dale Trilogy Collector's Edition (Forgotten Realms: Icewind Dale, #1-3; Legend of Drizzt, #4-6)",-91.08446925,10.71360078
4245,18,252,4,3.99,0,Jude Deveraux,"The Black Lyon (Montgomery/Taggert, #1)",-87.62403438,-9.015371285
4246,16,279,3,3.98,0,Anne Lamott,Grace (Eventually): Thoughts on Faith,-92.94090472,17.5365783
4247,3,279,4,3.93,0,Martha Stewart,Everyday Food: Great Food Fast,-105.842298,15.92613614
4248,41,247,8,4.37,0,Pramoedya Ananta Toer,Bumi Manusia,-64.18610378,-11.16111584
4249,37,272,4,4.16,0,Christine Feehan,"Dark Gold (Dark, #3)",-71.2382692,13.17661935
4250,398,181,4,4.39,2,"Jack London, Andrew Sinclair",Martin Eden,298.2339164,-32.56494528
4251,401,53,4,3.81,2,"William Shakespeare, David Scott Kastan","King Henry IV, Part 1 (Wars of the Roses, #2)",317.0119224,-159.2134558
4252,6,260,4,4.24,0,Robert Harling,Steel Magnolias (DPS Acting Edition),-100.5198269,-2.557994875
4253,47,262,4,3.96,0,John Updike,Rabbit at Rest (Rabbit Angstrom #4),-60.08029446,4.487685291
4254,53,248,4,3.73,0,"David Axton, Dean Koontz",Icebound,-52.39794335,-8.664335326
4255,48,260,16,4.22,0,Diana Wynne Jones,"The Lives of Christopher Chant (Chrestomanci, #2)",-58.85107747,2.557242479
4256,63,254,4,3.85,0,George R.R. Martin,Fevre Dream,-43.21511027,-1.475971128
4257,14,274,3,4.23,0,"Caralyn Buehner, Mark Buehner",Snowmen at Night,-94.30840711,12.32796975
4258,16,86,4,4.12,0,"Thomas Paine, Sidney Hook, Jack Fruchtman Jr.","Common Sense, The Rights of Man and Other Essential Writings",-69.11695653,-173.9899789
4259,45,280,3,4.09,0,Alexander McCall Smith,"The Miracle at Speedy Motors (No.1 Ladies' Detective Agency, #9)",-64.2861768,22.10858387
4260,131,231,4,3.8,0,Ian Fleming,"Goldfinger (James Bond, #7)",27.10399463,-15.90591202
4261,181,152,7,3.84,2,émile Zola,"Nana (Les Rougon-Macquart, #9)",86.47116497,-88.14583152
4262,45,260,3,3.92,0,Clive Barker,Cabal,-61.8172707,2.2619102
4263,32,279,16,3.24,0,Tom Perrotta,The Abstinence Teacher,-77.07405208,19.43683105
4264,32,270,3,3.74,0,David Farland,The Runelords (Runelords #1),-75.95226415,10.58061506
4265,45,251,4,4.08,0,Alan Dean Foster,Alien,-60.70711782,-6.674907894
4266,68,258,4,4.04,0,"Roald Dahl, Quentin Blake",Going Solo,-38.74715012,3.110517794
4267,34,278,3,3.9,0,"Sara Pennypacker, Marla Frazee","Clementine (Clementine, #1)",-74.95513273,18.76613966
4268,89,211,3,4.09,0,"T.S. Eliot, Edward Gorey",Old Possum's Book of Practical Cats,-12.10505497,-40.93130959
4269,92,266,4,3.93,0,"Henning Mankell, Laurie Thompson","The Man Who Smiled (Kurt Wallander, #4)",-15.91826944,14.01173225
4270,11,272,4,4.11,0,Ai Yazawa,"Paradise Kiss, Vol. 1 (Paradise Kiss, #1)",-97.03939376,9.967249288
4271,45,258,4,4.29,0,Lois McMaster Bujold,"The Warrior's Apprentice (Vorkosigan Saga, #2)",-61.57124868,0.271394618
4272,3,275,0,3.64,0,"????? ????????, Ahlam Mosteghanemi",???? ????,-105.3451603,11.97990864
4273,30,277,3,4.22,0,"Michael Buckley, Peter Ferguson","The Unusual Suspects (The Sisters Grimm, #2)",-78.80112187,17.27998241
4274,42,211,16,4.29,0,Dietrich Bonhoeffer,Life Together: The Classic Exploration of Christian Community,-58.75640861,-46.80784196
4275,33,255,4,4.01,0,Stephen R. Donaldson,"White Gold Wielder (The Second Chronicles of Thomas Covenant, #3)",-73.10910299,-4.186802992
4276,35,241,3,4,0,Anne McCaffrey,"The Ship Who Sang (Brainship, #1)",-69.39534313,-17.82686052
4277,52,253,4,3.85,0,"Leigh Nichols, Dean Koontz",The Eyes of Darkness,-54.00752806,-3.826121777
4278,22,271,3,4.33,0,Anne Bishop,"Heir to the Shadows (The Black Jewels, #2)",-85.99927368,10.33844284
4279,19,278,2,4.19,0,Jacqueline Carey,"Kushiel's Scion (Imriel's Trilogy, #1)",-89.83959269,16.92027218
4280,36,273,4,4.12,0,Alastair Reynolds,Chasm City,-72.3540612,14.04552602
4281,75,225,16,3.84,0,"Saul Bellow, Christopher Hitchens",The Adventures of Augie March,-27.73700403,-28.84159935
4282,58,271,4,3.55,0,Tony Parsons,"Man and Boy (Harry Silver, #1)",-50.27539552,14.77661108
4283,30,269,4,4.17,0,Margaret George,The Memoirs of Cleopatra,-77.81439436,9.335546305
4284,34,256,4,4,0,John Gribbin,In Search of Schr?dinger's Cat: Quantum Physics and Reality,-72.24019549,-3.071027484
4285,37,253,3,3.98,0,F. Paul Wilson,"The Keep (Adversary Cycle, #1)",-68.89197343,-5.671953882
4286,24,259,4,4.1,0,Octavia E. Butler,"Dawn (Xenogenesis, #1)",-82.5340494,-1.328420255
4287,48,278,16,3.81,0,David A. Vise,"The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time",-61.07304161,20.41937324
4288,34,269,3,3.73,0,Joe Haldeman,"Forever Peace (The Forever War, #2)",-73.84411646,9.835157178
4289,50,273,4,4.31,0,"J.D. Robb, Nora Roberts","Betrayal in Death (In Death, #12)",-58.46116285,15.77361231
4290,55,236,4,4.18,0,"C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman, Marie-Louise von Franz",Man and His Symbols,-48.93194779,-20.32558609
4291,8,266,16,4.28,0,Gerald N. Lund,"Pillar of Light (The Work and the Glory, #1)",-99.28579492,3.573733183
4292,29,266,4,3.78,0,Tim O'Brien,In the Lake of the Woods,-78.43637632,6.2351881
4293,51,269,4,3.96,0,Harlan Coben,Back Spin (Myron Bolitar #4),-56.97500169,11.92778517
4294,46,272,4,4.12,0,Susan Elizabeth Phillips,"This Heart of Mine (Chicago Stars, #5)",-62.30710547,14.28756781
4295,53,272,6,3.97,0,"Douglas Preston, Lincoln Child",The Ice Limit (Ice Limit #1),-55.36230053,15.14013979
4296,23,255,3,4.19,0,Janette Oke,"When Calls the Heart (Canadian West, #1)",-83.03179732,-5.415457474
4297,60,265,4,4.25,0,Julie Garwood,Saving Grace,-47.55008994,9.069318425
4298,90,225,4,3.9,0,"Vladimir Nabokov, David Lodge",Pnin,-12.84174323,-26.92089464
4299,17,259,2,3.95,0,Piers Anthony,"Being a Green Mother (Incarnations of Immortality, #5)",-89.47882698,-2.180925917
4300,52,207,4,4.43,0,"Eiji Yoshikawa, Charles Terry, Edwin O. Reischauer",Musashi,-48.32913258,-49.47368587
4301,269,93,4,3.8,2,Matthew      Lewis,The Monk,181.0837943,-135.8138122
4302,82,272,4,3.8,0,"Arnaldur Indrieason, Bernard Scudder","Jar City (Inspector Erlendur, #3)",-26.58243597,18.73139702
4303,59,275,3,4.08,0,Jeffery Deaver,"The Vanished Man (Lincoln Rhyme, #5)",-49.77603756,18.87503656
4304,28,269,16,4.24,0,"Jim Cymbala, Dean Merrill","Fresh Wind, Fresh Fire: What Happens When God's Spirit Invades the Heart of His People",-79.80910246,9.019503416
4305,12,269,4,4.11,0,George Carlin,Brain Droppings,-95.67670905,7.113680336
4306,42,262,16,4.33,0,"Douglas Adams, Mark Carwardine",Last Chance to See,-65.05208328,3.801262876
4307,21,279,3,3.93,0,Jenny Nimmo,"Charlie Bone and the Beast (The Children of the Red King, #6)",-87.97914456,18.15377803
4308,78,218,2,3.96,0,"Jean-Paul Sartre, Arlette Elka?m-Sartre, Annie Cohen-Solal, Carol Macomber",Existentialism Is a Humanism,-23.88418385,-35.33698434
4309,116,121,4,4.08,0,"Hans Christian Andersen, Rachel Isadora",The Little Match Girl,25.79760057,-126.9144518
4310,25,276,3,3.88,0,Rory Stewart,The Places in Between,-83.63940193,15.67053334
4311,170,231,4,3.82,0,Agatha Christie,"Cat Among the Pigeons (Hercule Poirot, #32)",65.80568649,-11.09184477
4312,61,156,4,3.94,0,Guy de Maupassant,The Necklace and Other Short Stories,-33.1022568,-98.97175161
4313,86,271,4,3.95,0,Michael Connelly,Void Moon,-22.48960064,18.23277923
4314,474,169,4,3.88,2,Rudyard Kipling,Captains Courageous,375.1339823,-35.09159141
4315,32,262,4,3.99,0,John Sandford,"Shadow Prey (Lucas Davenport, #2)",-74.965564,2.636112631
4316,36,269,4,3.26,0,Anne Rice,Violin,-71.86020465,10.07637389
4317,34,251,16,3.96,0,Stephen R. Donaldson,"The Wounded Land (The Second Chronicles of Thomas Covenant, #1)",-71.63296867,-8.101848397
4318,49,262,16,4.04,0,William Styron,Darkness Visible: A Memoir of Madness,-58.10559899,4.665391132
4319,36,120,3,4.14,0,Ralph Waldo Emerson,Self-Reliance and Other Essays,-53.46621668,-137.7760568
4320,81,245,1,3.58,0,J.G. Ballard,Crash,-24.23926485,-8.167764282
4321,61,251,3,4.24,0,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",How to Talk So Kids Will Listen & Listen So Kids Will Talk,-44.8286812,-4.69417684
4322,31,223,4,4.23,0,Sydney Taylor,"All-of-a-Kind Family (All-of-a-Kind Family, #1)",-71.14360034,-36.18846509
4323,29,272,3,3.95,0,Terry Brooks,"Ilse Witch (Voyage of the Jerle Shannara, #1)",-79.17622572,12.19492655
4324,22,269,3,4.13,0,Katharine Graham,Personal History,-85.75236638,8.353815929
4325,23,253,4,3.63,0,"Janet Evanovich, Charlotte Hughes",Full House (Full #1),-82.78569048,-7.405767462
4326,119,184,4,3.93,0,"Kahlil Gibran, Anthony R. Ferris",The Broken Wings,20.99766224,-64.02696501
4327,38,246,4,4.24,0,Cornelius Ryan,A Bridge Too Far,-67.0363676,-12.50068522
4328,33,274,4,3.72,0,Jerry Spinelli,Loser,-75.45452261,14.6676368
4329,81,279,2,3.73,0,Kate Mosse,"Sepulchre (Languedoc, #2)",-28.43722583,25.56584902
4330,77,257,3,3.74,0,Ernest Hemingway,The Garden of Eden,-29.69168486,3.234950831
4331,23,280,3,3.99,0,Maya Banks,"Sweet Surrender (Sweet, #1)",-86.11789232,19.3929758
4332,34,254,4,3.96,0,Stephen R. Donaldson,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",-71.99330278,-5.055689766
4333,23,266,4,4.71,0,Bill Watterson,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,-84.39056786,5.494356095
4334,21,273,3,3.8,0,Chuck Klosterman,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,-87.23846553,12.1997934
4335,40,265,3,4.18,0,Tad Williams,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",-67.39627266,6.606341859
4336,25,251,3,3.83,0,Anne Rice,The Feast of All Saints,-80.55328413,-9.137844668
4337,9,272,4,4.01,0,David Auburn,Proof,-99.02408688,9.720395925
4338,32,239,4,4.15,0,"Robert A. Heinlein, Damon Knight","The Past Through Tomorrow (Future History, #1-21)",-72.1263544,-20.18764067
4339,25,274,4,4.41,0,Robert A. Caro,"Master of the Senate (The Years of Lyndon Johnson, #3)",-83.3933945,13.67998239
4340,71,249,4,4.15,0,Roald Dahl,The Wonderful Story of Henry Sugar and Six More,-34.65910602,-5.450213379
4341,43,262,4,3.66,0,Charlaine Harris,"Real Murders (Aurora Teagarden, #1)",-64.04967158,3.994000671
4342,31,265,3,3.89,0,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",The Death of Superman,-76.3274063,5.495466352
4343,57,279,3,3.87,0,Steven Hall,The Raw Shark Texts,-52.25449877,22.59754976
4344,25,263,3,4.05,0,"Margaret Weis, Tracy Hickman","Fire Sea (The Death Gate Cycle, #3)",-82.03463855,2.770133445
4345,33,264,3,3.9,0,"Barbara Park, Denise Brunkus","Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)",-74.21926044,4.750004049
4346,161,247,4,3.84,0,"Gabriel García Márquez, Gregory Rabassa",The Autumn of the Patriarch,54.89941211,3.674580192
4347,52,256,3,3.99,0,Guy Gavriel Kay,The Summer Tree (The Fionavar Tapestry #1),-54.37704113,-0.843383378
4348,16,212,3,4.07,0,"Maud Hart Lovelace, Lois Lenski","Betsy-Tacy (Betsy-Tacy, #1)",-84.67012943,-48.94992427
4349,44,280,4,3.58,0,Lauren Groff,The Monsters of Templeton,-65.2793147,21.97949621
